"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"wqbslwq   ","P",06/18/2020 10:30,0,1,"",22.7,<0> (CND),45.02,<0> (CND),29.2,<0> (CND),113.1,<0> (CND),8.2,<0> (CND),0.90,<0> (CND),"","","",<-1> ,"","",8.0,<0> (CND),2,<0> (CND),5.6,<0> (CND),
"wqbslwq   ","P",06/18/2020 10:45,0,1,"",22.8,<0> ,44.97,<0> ,29.1,<0> ,114.4,<0> ,8.3,<0> ,0.92,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.5,<0> ,
"wqbslwq   ","P",06/18/2020 11:00,0,1,"",22.8,<0> ,45.06,<0> ,29.2,<0> ,117.9,<0> ,8.6,<0> ,0.92,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.6,<0> ,
"wqbslwq   ","P",06/18/2020 11:15,0,1,"",22.9,<0> ,45.13,<0> ,29.2,<0> ,117.7,<0> ,8.5,<0> ,0.93,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.4,<0> ,
"wqbslwq   ","P",06/18/2020 11:30,0,1,"",23.0,<0> ,45.21,<0> ,29.3,<0> ,123.7,<0> ,9.0,<0> ,0.92,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.6,<0> ,
"wqbslwq   ","P",06/18/2020 11:45,0,1,"",23.1,<0> ,45.26,<0> ,29.3,<0> ,120.4,<0> ,8.7,<0> ,0.92,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,4.8,<0> ,
"wqbslwq   ","P",06/18/2020 12:00,0,1,"",23.2,<0> ,45.30,<0> ,29.4,<0> ,116.3,<0> ,8.4,<0> ,0.92,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,4.6,<0> ,
"wqbslwq   ","P",06/18/2020 12:15,0,1,"",23.3,<0> ,45.32,<0> ,29.4,<0> ,120.5,<0> ,8.7,<0> ,0.91,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,4.8,<0> ,
"wqbslwq   ","P",06/18/2020 12:30,0,1,"",23.5,<0> ,45.29,<0> ,29.3,<0> ,119.5,<0> ,8.6,<0> ,0.90,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,4.6,<0> ,
"wqbslwq   ","P",06/18/2020 12:45,0,1,"",23.6,<0> ,45.29,<0> ,29.3,<0> ,125.6,<0> ,9.0,<0> ,0.89,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.3,<0> ,
"wqbslwq   ","P",06/18/2020 13:00,0,1,"",23.7,<0> ,45.17,<0> ,29.2,<0> ,125.6,<0> ,9.0,<0> ,0.87,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,4.6,<0> ,
"wqbslwq   ","P",06/18/2020 13:15,0,1,"",23.8,<0> ,45.02,<0> ,29.1,<0> ,125.7,<0> ,9.0,<0> ,0.86,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.2,<0> ,
"wqbslwq   ","P",06/18/2020 13:30,0,1,"",24.0,<0> ,45.22,<0> ,29.3,<0> ,141.0,<0> ,10.0,<0> ,0.85,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,5.1,<0> ,
"wqbslwq   ","P",06/18/2020 13:45,0,1,"",24.0,<0> ,45.10,<0> ,29.2,<0> ,144.6,<0> ,10.3,<0> ,0.84,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,5.5,<0> ,
"wqbslwq   ","P",06/18/2020 14:00,0,1,"",24.2,<0> ,45.12,<0> ,29.2,<0> ,152.5,<0> ,10.8,<0> ,0.83,<0> ,"","","",<-1> ,"","",8.2,<0> ,2,<0> ,5.9,<0> ,
"wqbslwq   ","P",06/18/2020 14:15,0,1,"",24.5,<0> ,44.98,<0> ,29.1,<0> ,138.6,<0> ,9.8,<0> ,0.82,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,5.1,<0> ,
"wqbslwq   ","P",06/18/2020 14:30,0,1,"",24.6,<0> ,44.98,<0> ,29.1,<0> ,129.6,<0> ,9.1,<0> ,0.80,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,4.9,<0> ,
"wqbslwq   ","P",06/18/2020 14:45,0,1,"",24.7,<0> ,44.95,<0> ,29.1,<0> ,140.7,<0> ,9.9,<0> ,0.80,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,5.4,<0> ,
"wqbslwq   ","P",06/18/2020 15:00,0,1,"",24.8,<0> ,44.89,<0> ,29.0,<0> ,133.3,<0> ,9.4,<0> ,0.79,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,5.5,<0> ,
"wqbslwq   ","P",06/18/2020 15:15,0,1,"",24.8,<0> ,45.03,<0> ,29.1,<0> ,142.4,<0> ,10.0,<0> ,0.78,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,6.1,<0> ,
"wqbslwq   ","P",06/18/2020 15:30,0,1,"",24.9,<0> ,45.05,<0> ,29.1,<0> ,144.9,<0> ,10.2,<0> ,0.77,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,5.7,<0> ,
"wqbslwq   ","P",06/18/2020 15:45,0,1,"",25.0,<0> ,45.08,<0> ,29.2,<0> ,141.6,<0> ,9.9,<0> ,0.76,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,6.0,<0> ,
"wqbslwq   ","P",06/18/2020 16:00,0,1,"",25.0,<0> ,45.00,<0> ,29.1,<0> ,140.0,<0> ,9.8,<0> ,0.76,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,6.3,<0> ,
"wqbslwq   ","P",06/18/2020 16:15,0,1,"",25.1,<0> ,45.11,<0> ,29.2,<0> ,138.8,<0> ,9.7,<0> ,0.77,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,5.7,<0> ,
"wqbslwq   ","P",06/18/2020 16:30,0,1,"",25.1,<0> ,45.26,<0> ,29.3,<0> ,143.9,<0> ,10.1,<0> ,0.77,<0> ,"","","",<-1> ,"","",8.2,<0> ,2,<0> ,6.3,<0> ,
"wqbslwq   ","P",06/18/2020 16:45,0,1,"",25.1,<0> ,45.30,<0> ,29.3,<0> ,143.7,<0> ,10.0,<0> ,0.78,<0> ,"","","",<-1> ,"","",8.2,<0> ,2,<0> ,6.9,<0> ,
"wqbslwq   ","P",06/18/2020 17:00,0,1,"",25.1,<0> ,45.33,<0> ,29.3,<0> ,142.6,<0> ,10.0,<0> ,0.80,<0> ,"","","",<-1> ,"","",8.2,<0> ,2,<0> ,6.8,<0> ,
"wqbslwq   ","P",06/18/2020 17:15,0,1,"",25.2,<0> ,45.37,<0> ,29.4,<0> ,136.4,<0> ,9.5,<0> ,0.82,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,7.4,<0> ,
"wqbslwq   ","P",06/18/2020 17:30,0,1,"",25.3,<0> ,45.40,<0> ,29.4,<0> ,129.8,<0> ,9.0,<0> ,0.84,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,8.2,<0> ,
"wqbslwq   ","P",06/18/2020 17:45,0,1,"",25.3,<0> ,45.50,<0> ,29.5,<0> ,129.4,<0> ,9.0,<0> ,0.87,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,7.0,<0> ,
"wqbslwq   ","P",06/18/2020 18:00,0,1,"",25.2,<0> ,45.45,<0> ,29.4,<0> ,132.0,<0> ,9.2,<0> ,0.89,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,7.8,<0> ,
"wqbslwq   ","P",06/18/2020 18:15,0,1,"",25.1,<0> ,45.37,<0> ,29.4,<0> ,133.5,<0> ,9.3,<0> ,0.92,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,8.6,<0> ,
"wqbslwq   ","P",06/18/2020 18:30,0,1,"",25.0,<0> ,45.30,<0> ,29.3,<0> ,136.3,<0> ,9.5,<0> ,0.95,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,8.9,<0> ,
"wqbslwq   ","P",06/18/2020 18:45,0,1,"",25.1,<0> ,45.40,<0> ,29.4,<0> ,128.4,<0> ,9.0,<0> ,0.97,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,8.5,<0> ,
"wqbslwq   ","P",06/18/2020 19:00,0,1,"",25.0,<0> ,45.61,<0> ,29.5,<0> ,121.9,<0> ,8.5,<0> ,0.99,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,9.5,<0> ,
"wqbslwq   ","P",06/18/2020 19:15,0,1,"",24.9,<0> ,45.54,<0> ,29.5,<0> ,120.2,<0> ,8.4,<0> ,1.01,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,9.4,<0> ,
"wqbslwq   ","P",06/18/2020 19:30,0,1,"",24.7,<0> ,45.53,<0> ,29.5,<0> ,121.2,<0> ,8.5,<0> ,1.03,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,8.7,<0> ,
"wqbslwq   ","P",06/18/2020 19:45,0,1,"",24.7,<0> ,45.47,<0> ,29.5,<0> ,121.6,<0> ,8.6,<0> ,1.05,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,8.8,<0> ,
"wqbslwq   ","P",06/18/2020 20:00,0,1,"",24.6,<0> ,45.49,<0> ,29.5,<0> ,121.0,<0> ,8.5,<0> ,1.06,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,9.4,<0> ,
"wqbslwq   ","P",06/18/2020 20:15,0,1,"",24.6,<0> ,45.50,<0> ,29.5,<0> ,119.1,<0> ,8.4,<0> ,1.07,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,8.6,<0> ,
"wqbslwq   ","P",06/18/2020 20:30,0,1,"",24.6,<0> ,45.59,<0> ,29.5,<0> ,116.2,<0> ,8.2,<0> ,1.08,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,9.1,<0> ,
"wqbslwq   ","P",06/18/2020 20:45,0,1,"",24.5,<0> ,45.63,<0> ,29.6,<0> ,112.3,<0> ,7.9,<0> ,1.09,<0> ,"","","",<-1> ,"","",8.1,<0> ,3,<0> ,8.8,<0> ,
"wqbslwq   ","P",06/18/2020 21:00,0,1,"",24.4,<0> ,45.72,<0> ,29.6,<0> ,108.7,<0> ,7.7,<0> ,1.10,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,9.2,<0> ,
"wqbslwq   ","P",06/18/2020 21:15,0,1,"",24.3,<0> ,45.80,<0> ,29.7,<0> ,100.1,<0> ,7.1,<0> ,1.10,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,8.7,<0> ,
"wqbslwq   ","P",06/18/2020 21:30,0,1,"",24.1,<0> ,45.92,<0> ,29.8,<0> ,98.0,<0> ,6.9,<0> ,1.11,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,9.1,<0> ,
"wqbslwq   ","P",06/18/2020 21:45,0,1,"",23.9,<0> ,45.99,<0> ,29.8,<0> ,96.6,<0> ,6.9,<0> ,1.12,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,8.7,<0> ,
"wqbslwq   ","P",06/18/2020 22:00,0,1,"",23.9,<0> ,45.90,<0> ,29.8,<0> ,102.7,<0> ,7.3,<0> ,1.14,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,9.5,<0> ,
"wqbslwq   ","P",06/18/2020 22:15,0,1,"",23.8,<0> ,46.07,<0> ,29.9,<0> ,93.4,<0> ,6.7,<0> ,1.15,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,9.3,<0> ,
"wqbslwq   ","P",06/18/2020 22:30,0,1,"",23.7,<0> ,46.09,<0> ,29.9,<0> ,89.5,<0> ,6.4,<0> ,1.16,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,8.8,<0> ,
"wqbslwq   ","P",06/18/2020 22:45,0,1,"",23.7,<0> ,46.10,<0> ,29.9,<0> ,86.7,<0> ,6.2,<0> ,1.17,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,8.6,<0> ,
"wqbslwq   ","P",06/18/2020 23:00,0,1,"",23.6,<0> ,46.12,<0> ,29.9,<0> ,78.4,<0> ,5.6,<0> ,1.18,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.1,<0> ,
"wqbslwq   ","P",06/18/2020 23:15,0,1,"",23.5,<0> ,46.12,<0> ,29.9,<0> ,75.4,<0> ,5.4,<0> ,1.16,<0> ,"","","",<-1> ,"","",7.8,<0> ,2,<0> ,8.8,<0> ,
"wqbslwq   ","P",06/18/2020 23:30,0,1,"",23.4,<0> ,46.12,<0> ,29.9,<0> ,76.2,<0> ,5.5,<0> ,1.15,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,9.2,<0> ,
"wqbslwq   ","P",06/18/2020 23:45,0,1,"",23.3,<0> ,46.14,<0> ,30.0,<0> ,76.7,<0> ,5.5,<0> ,1.12,<0> ,"","","",<-1> ,"","",7.8,<0> ,3,<0> ,8.3,<0> ,
"wqbslwq   ","P",06/19/2020 0:00,0,1,"",23.3,<0> ,46.07,<0> ,29.9,<0> ,86.4,<0> ,6.2,<0> ,1.10,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,8.9,<0> ,
"wqbslwq   ","P",06/19/2020 0:15,0,1,"",23.4,<0> ,45.99,<0> ,29.8,<0> ,87.3,<0> ,6.3,<0> ,1.08,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,8.3,<0> ,
"wqbslwq   ","P",06/19/2020 0:30,0,1,"",23.6,<0> ,45.74,<0> ,29.7,<0> ,97.5,<0> ,7.0,<0> ,1.05,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,8.8,<0> ,
"wqbslwq   ","P",06/19/2020 0:45,0,1,"",23.6,<0> ,45.52,<0> ,29.5,<0> ,93.3,<0> ,6.7,<0> ,1.03,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,7.3,<0> ,
"wqbslwq   ","P",06/19/2020 1:00,0,1,"",23.6,<0> ,45.41,<0> ,29.4,<0> ,95.9,<0> ,6.9,<0> ,1.00,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,7.3,<0> ,
"wqbslwq   ","P",06/19/2020 1:15,0,1,"",23.6,<0> ,45.23,<0> ,29.3,<0> ,99.5,<0> ,7.1,<0> ,0.97,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,7.4,<0> ,
"wqbslwq   ","P",06/19/2020 1:30,0,1,"",23.6,<0> ,45.25,<0> ,29.3,<0> ,100.0,<0> ,7.2,<0> ,0.94,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,7.3,<0> ,
"wqbslwq   ","P",06/19/2020 1:45,0,1,"",23.5,<0> ,45.21,<0> ,29.3,<0> ,104.1,<0> ,7.5,<0> ,0.92,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,7.4,<0> ,
"wqbslwq   ","P",06/19/2020 2:00,0,1,"",23.4,<0> ,45.22,<0> ,29.3,<0> ,104.7,<0> ,7.5,<0> ,0.89,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,7.5,<0> ,
"wqbslwq   ","P",06/19/2020 2:15,0,1,"",23.4,<0> ,45.24,<0> ,29.3,<0> ,102.0,<0> ,7.3,<0> ,0.87,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,7.3,<0> ,
"wqbslwq   ","P",06/19/2020 2:30,0,1,"",23.4,<0> ,45.22,<0> ,29.3,<0> ,101.6,<0> ,7.3,<0> ,0.84,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,7.2,<0> ,
"wqbslwq   ","P",06/19/2020 2:45,0,1,"",23.4,<0> ,45.18,<0> ,29.3,<0> ,98.5,<0> ,7.1,<0> ,0.82,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,7.1,<0> ,
"wqbslwq   ","P",06/19/2020 3:00,0,1,"",23.4,<0> ,45.10,<0> ,29.2,<0> ,97.1,<0> ,7.0,<0> ,0.80,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,6.9,<0> ,
"wqbslwq   ","P",06/19/2020 3:15,0,1,"",23.3,<0> ,44.87,<0> ,29.0,<0> ,89.9,<0> ,6.5,<0> ,0.79,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,6.8,<0> ,
"wqbslwq   ","P",06/19/2020 3:30,0,1,"",23.2,<0> ,44.75,<0> ,29.0,<0> ,79.2,<0> ,5.7,<0> ,0.77,<0> ,"","","",<-1> ,"","",7.8,<0> ,2,<0> ,5.7,<0> ,
"wqbslwq   ","P",06/19/2020 3:45,0,1,"",23.1,<0> ,44.64,<0> ,28.9,<0> ,81.6,<0> ,5.9,<0> ,0.76,<0> ,"","","",<-1> ,"","",7.8,<0> ,2,<0> ,6.2,<0> ,
"wqbslwq   ","P",06/19/2020 4:00,0,1,"",23.0,<0> ,44.53,<0> ,28.8,<0> ,77.1,<0> ,5.6,<0> ,0.74,<0> ,"","","",<-1> ,"","",7.8,<0> ,2,<0> ,6.0,<0> ,
"wqbslwq   ","P",06/19/2020 4:15,0,1,"",22.9,<0> ,44.46,<0> ,28.8,<0> ,75.5,<0> ,5.5,<0> ,0.73,<0> ,"","","",<-1> ,"","",7.8,<0> ,2,<0> ,5.9,<0> ,
"wqbslwq   ","P",06/19/2020 4:30,0,1,"",22.9,<0> ,44.42,<0> ,28.7,<0> ,74.6,<0> ,5.4,<0> ,0.72,<0> ,"","","",<-1> ,"","",7.7,<0> ,2,<0> ,5.6,<0> ,
"wqbslwq   ","P",06/19/2020 4:45,0,1,"",23.0,<0> ,44.57,<0> ,28.8,<0> ,71.0,<0> ,5.2,<0> ,0.71,<0> ,"","","",<-1> ,"","",7.7,<0> ,2,<0> ,5.6,<0> ,
"wqbslwq   ","P",06/19/2020 5:00,0,1,"",23.0,<0> ,44.62,<0> ,28.9,<0> ,71.9,<0> ,5.2,<0> ,0.70,<0> ,"","","",<-1> ,"","",7.7,<0> ,2,<0> ,5.6,<0> ,
"wqbslwq   ","P",06/19/2020 5:15,0,1,"",23.0,<0> ,44.63,<0> ,28.9,<0> ,70.7,<0> ,5.1,<0> ,0.70,<0> ,"","","",<-1> ,"","",7.7,<0> ,2,<0> ,5.5,<0> ,
"wqbslwq   ","P",06/19/2020 5:30,0,1,"",23.0,<0> ,44.54,<0> ,28.8,<0> ,71.0,<0> ,5.2,<0> ,0.69,<0> ,"","","",<-1> ,"","",7.7,<0> ,2,<0> ,5.5,<0> ,
"wqbslwq   ","P",06/19/2020 5:45,0,1,"",22.9,<0> ,44.55,<0> ,28.8,<0> ,76.6,<0> ,5.6,<0> ,0.68,<0> ,"","","",<-1> ,"","",7.8,<0> ,2,<0> ,5.8,<0> ,
"wqbslwq   ","P",06/19/2020 6:00,0,1,"",22.8,<0> ,44.45,<0> ,28.7,<0> ,78.7,<0> ,5.7,<0> ,0.68,<0> ,"","","",<-1> ,"","",7.8,<0> ,2,<0> ,5.3,<0> ,
"wqbslwq   ","P",06/19/2020 6:15,0,1,"",22.8,<0> ,44.48,<0> ,28.8,<0> ,80.5,<0> ,5.9,<0> ,0.69,<0> ,"","","",<-1> ,"","",7.8,<0> ,2,<0> ,5.5,<0> ,
"wqbslwq   ","P",06/19/2020 6:30,0,1,"",22.8,<0> ,44.50,<0> ,28.8,<0> ,83.4,<0> ,6.1,<0> ,0.70,<0> ,"","","",<-1> ,"","",7.8,<0> ,2,<0> ,5.6,<0> ,
"wqbslwq   ","P",06/19/2020 6:45,0,1,"",22.9,<0> ,44.60,<0> ,28.9,<0> ,85.7,<0> ,6.2,<0> ,0.72,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,5.9,<0> ,
"wqbslwq   ","P",06/19/2020 7:00,0,1,"",22.9,<0> ,44.68,<0> ,28.9,<0> ,87.4,<0> ,6.4,<0> ,0.73,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,6.5,<0> ,
"wqbslwq   ","P",06/19/2020 7:15,0,1,"",22.9,<0> ,44.85,<0> ,29.0,<0> ,90.0,<0> ,6.5,<0> ,0.75,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,6.2,<0> ,
"wqbslwq   ","P",06/19/2020 7:30,0,1,"",22.9,<0> ,44.85,<0> ,29.0,<0> ,89.8,<0> ,6.5,<0> ,0.78,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,6.1,<0> ,
"wqbslwq   ","P",06/19/2020 7:45,0,1,"",22.9,<0> ,44.87,<0> ,29.1,<0> ,90.0,<0> ,6.5,<0> ,0.80,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,5.9,<0> ,
"wqbslwq   ","P",06/19/2020 8:00,0,1,"",22.9,<0> ,44.93,<0> ,29.1,<0> ,90.5,<0> ,6.6,<0> ,0.82,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,6.5,<0> ,
"wqbslwq   ","P",06/19/2020 8:15,0,1,"",22.9,<0> ,45.07,<0> ,29.2,<0> ,92.0,<0> ,6.7,<0> ,0.83,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,6.5,<0> ,
"wqbslwq   ","P",06/19/2020 8:30,0,1,"",23.0,<0> ,45.14,<0> ,29.2,<0> ,93.3,<0> ,6.8,<0> ,0.84,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,6.5,<0> ,
"wqbslwq   ","P",06/19/2020 8:45,0,1,"",23.0,<0> ,45.16,<0> ,29.3,<0> ,93.8,<0> ,6.8,<0> ,0.84,<0> ,"","","",<-1> ,"","",7.9,<0> ,3,<0> ,6.9,<0> ,
"wqbslwq   ","P",06/19/2020 9:00,0,1,"",23.1,<0> ,45.13,<0> ,29.2,<0> ,97.1,<0> ,7.0,<0> ,0.83,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,6.9,<0> ,
"wqbslwq   ","P",06/19/2020 9:15,0,1,"",23.1,<0> ,45.13,<0> ,29.2,<0> ,97.4,<0> ,7.0,<0> ,0.83,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,6.8,<0> ,
"wqbslwq   ","P",06/19/2020 9:30,0,1,"",23.2,<0> ,45.21,<0> ,29.3,<0> ,98.8,<0> ,7.1,<0> ,0.82,<0> ,"","","",<-1> ,"","",7.9,<0> ,2,<0> ,7.0,<0> ,
"wqbslwq   ","P",06/19/2020 9:45,0,1,"",23.3,<0> ,45.21,<0> ,29.3,<0> ,99.5,<0> ,7.2,<0> ,0.82,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,6.0,<0> ,
"wqbslwq   ","P",06/19/2020 10:00,0,1,"",23.4,<0> ,45.10,<0> ,29.2,<0> ,101.0,<0> ,7.3,<0> ,0.83,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.8,<0> ,
"wqbslwq   ","P",06/19/2020 10:15,0,1,"",23.4,<0> ,44.89,<0> ,29.1,<0> ,105.9,<0> ,7.6,<0> ,0.84,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,6.1,<0> ,
"wqbslwq   ","P",06/19/2020 10:30,0,1,"",23.5,<0> ,44.77,<0> ,29.0,<0> ,106.6,<0> ,7.7,<0> ,0.86,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.7,<0> ,
"wqbslwq   ","P",06/19/2020 10:45,0,1,"",23.7,<0> ,44.82,<0> ,29.0,<0> ,111.0,<0> ,8.0,<0> ,0.87,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,6.4,<0> ,
"wqbslwq   ","P",06/19/2020 11:00,0,1,"",23.8,<0> ,45.02,<0> ,29.1,<0> ,111.5,<0> ,8.0,<0> ,0.88,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.9,<0> ,
"wqbslwq   ","P",06/19/2020 11:15,0,1,"",23.8,<0> ,45.41,<0> ,29.4,<0> ,115.8,<0> ,8.3,<0> ,0.89,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.4,<0> ,
"wqbslwq   ","P",06/19/2020 11:30,0,1,"",23.9,<0> ,45.55,<0> ,29.5,<0> ,113.1,<0> ,8.1,<0> ,0.91,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.3,<0> ,
"wqbslwq   ","P",06/19/2020 11:45,0,1,"",24.0,<0> ,45.58,<0> ,29.5,<0> ,115.9,<0> ,8.2,<0> ,0.92,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.5,<0> ,
"wqbslwq   ","P",06/19/2020 12:00,0,1,"",24.1,<0> ,45.52,<0> ,29.5,<0> ,113.8,<0> ,8.1,<0> ,0.92,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.3,<0> ,
"wqbslwq   ","P",06/19/2020 12:15,0,1,"",24.2,<0> ,45.55,<0> ,29.5,<0> ,121.2,<0> ,8.6,<0> ,0.91,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.3,<0> ,
"wqbslwq   ","P",06/19/2020 12:30,0,1,"",24.3,<0> ,45.41,<0> ,29.4,<0> ,126.7,<0> ,9.0,<0> ,0.90,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.8,<0> ,
"wqbslwq   ","P",06/19/2020 12:45,0,1,"",24.3,<0> ,45.33,<0> ,29.4,<0> ,118.2,<0> ,8.4,<0> ,0.89,<0> ,"","","",<-1> ,"","",8.0,<0> ,3,<0> ,5.5,<0> ,
"wqbslwq   ","P",06/19/2020 13:00,0,1,"",24.6,<0> ,45.31,<0> ,29.3,<0> ,124.3,<0> ,8.8,<0> ,0.87,<0> ,"","","",<-1> ,"","",8.0,<0> ,2,<0> ,5.2,<0> ,
"wqbslwq   ","P",06/19/2020 13:15,0,1,"",24.8,<0> ,45.38,<0> ,29.4,<0> ,133.9,<0> ,9.4,<0> ,0.86,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,5.4,<0> ,
"wqbslwq   ","P",06/19/2020 13:30,0,1,"",24.9,<0> ,45.42,<0> ,29.4,<0> ,137.8,<0> ,9.7,<0> ,0.85,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,5.7,<0> ,
"wqbslwq   ","P",06/19/2020 13:45,0,1,"",25.0,<0> ,45.45,<0> ,29.4,<0> ,135.3,<0> ,9.5,<0> ,0.84,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,6.0,<0> ,
"wqbslwq   ","P",06/19/2020 14:00,0,1,"",25.1,<0> ,45.49,<0> ,29.5,<0> ,134.6,<0> ,9.4,<0> ,0.84,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,5.9,<0> ,
"wqbslwq   ","P",06/19/2020 14:15,0,1,"",25.1,<0> ,45.40,<0> ,29.4,<0> ,135.1,<0> ,9.4,<0> ,0.82,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,6.4,<0> ,
"wqbslwq   ","P",06/19/2020 14:30,0,1,"",25.2,<0> ,45.30,<0> ,29.3,<0> ,132.9,<0> ,9.3,<0> ,0.82,<0> ,"","","",<-1> ,"","",8.1,<0> ,2,<0> ,6.7,<0> ,
