"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"narpcnut  ","P",01/05/2015 11:11,1,1,1         ,1         ,"",0.03,<0>  ,0.051,<0>  ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.105,<0>  ,0.77,<0>  ,
"narpcnut  ","P",01/05/2015 11:13,1,1,1         ,2         ,"",0.029,<0>  ,0.05,<0>  ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.111,<0>  ,0.86,<0>  ,
"narpcnut  ","P",01/05/2015 11:17,1,1,2         ,1         ,"",0.029,<0>  ,0.051,<0>  ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.105,<0>  ,0.94,<0>  ,
"narpcnut  ","P",01/05/2015 13:32,1,1,2         ,1         ,"",0.026,<0>  ,0.048,<0>  ,0.0020,<0>  ,0.1,<0>  ,0.102,<0>  ,1.76,<0>  ,
"narpcnut  ","P",01/05/2015 15:47,1,1,2         ,1         ,"",0.029,<0>  ,0.05,<0>  ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.103,<0>  ,0.53,<0>  ,
"narpcnut  ","P",01/05/2015 18:02,1,1,2         ,1         ,"",0.03,<0>  ,0.052,<0>  ,0.0020,<0>  ,0.11,<0>  ,0.112,<0>  ,0.71,<0>  ,
"narpcnut  ","P",01/05/2015 20:17,1,1,2         ,1         ,"",0.029,<0>  ,0.046,<0>  ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.108,<0>  ,0.52,<0>  ,
"narpcnut  ","P",01/05/2015 22:32,1,1,2         ,1         ,"",0.028,<0>  ,0.047,<0>  ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.114,<0>  ,0.64,<0>  ,
"narpcnut  ","P",01/06/2015 0:47,1,1,2         ,1         ,"",0.029,<0>  ,0.044,<0>  ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.102,<0>  ,0.63,<0>  ,
"narpcnut  ","P",01/06/2015 3:02,1,1,2         ,1         ,"",0.028,<0>  ,0.048,<0>  ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.104,<0>  ,0.85,<0>  ,
"narpcnut  ","P",01/06/2015 5:17,1,1,2         ,1         ,"",0.029,<0>  ,0.049,<0>  ,0.0020,<0>  ,0.111,<0>  ,0.113,<0>  ,1.05,<0>  ,
"narpcnut  ","P",01/06/2015 7:32,1,1,2         ,1         ,"",0.029,<0>  ,0.045,<0>  ,0.0020,<0>  ,0.1,<0>  ,0.102,<0>  ,1.16,<0>  ,
"narpcnut  ","P",01/06/2015 9:47,1,1,2         ,1         ,"",0.029,<0>  ,0.052,<0>  ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.111,<0>  ,0.96,<0>  ,
"narpcnut  ","P",01/06/2015 12:02,1,1,2         ,1         ,"",0.03,<0>  ,0.048,<0>  ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.128,<0>  ,1.04,<0>  ,
"narpcnut  ","P",02/17/2015 9:48,1,1,2         ,1         ,"{CIP} {CSM}","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,
"narpcnut  ","P",02/17/2015 12:03,1,1,2         ,1         ,"{CIP} {CSM}","",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,"",<-2> [GCM] ,"",<-2> [GDM] ,"",<-2> [GDM] ,
