"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"grblrnut  ","P",04/11/2017 8:10,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.012,<0>  ,"","","","",0.089,<0>  ,0.84,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/11/2017 8:12,1,1,2         ,2         ,"",0.0035,<-4> [SBL] ,0.012,<0>  ,"","","","",0.074,<0>  ,0.94,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/11/2017 8:14,1,1,2         ,3         ,"",0.0035,<-4> [SBL] ,0.012,<0>  ,"","","","",0.073,<0>  ,1.02,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/11/2017 10:18,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.016,<0>  ,"","","","",0.05,<0>  ,0.95,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/11/2017 12:22,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.018,<0>  ,"","","","",0.066,<0>  ,1.14,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/11/2017 14:26,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.014,<0>  ,"","","","",0.073,<0>  ,1.57,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/11/2017 16:30,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.021,<0>  ,"","","","",0.068,<0>  ,0.96,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/11/2017 18:34,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.015,<0>  ,"","","","",0.071,<0>  ,1.62,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/11/2017 20:38,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.023,<0>  ,"","","","",0.061,<0>  ,1.67,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/11/2017 22:42,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.021,<0>  ,"","","","",0.065,<0>  ,1.65,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/12/2017 0:46,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.027,<0>  ,"","","","",0.065,<0>  ,1.3,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/12/2017 2:50,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.035,<0>  ,"","","","",0.081,<0>  ,0.98,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/12/2017 4:54,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.039,<0>  ,"","","","",0.056,<0>  ,1.34,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/12/2017 6:58,1,1,2         ,1         ,"",0.011,<0>  ,0.029,<0>  ,"","","","",0.078,<0>  ,1.15,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/12/2017 9:02,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.031,<0>  ,"","","","",0.09,<0>  ,1.2,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/17/2017 10:10,1,1,1         ,1         ,"{CPB} {PNP} {TSE} {WH0} {NE} {WS1}",0.0035,<-4> [SBL] ,0.028,<0>  ,"","","","",0.094,<0>  ,1.75,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/17/2017 10:11,1,1,1         ,2         ,"{CPB} {PNP} {TSE} {WH0} {NE} {WS1}",0.0035,<-4> [SBL] ,0.026,<0>  ,"","","","",0.093,<0>  ,2.27,<1> [GSM] (CHB) ,
"grblrnut  ","P",04/17/2017 10:12,1,1,1         ,3         ,"{CPB} {PNP} {TSE} {WH0} {NE} {WS1}",0.0035,<-4> [SBL] ,0.027,<0>  ,"","","","",0.088,<0>  ,1.99,<1> [GSM] (CHB) ,
"grblrnut  ","P",05/18/2017 10:23,1,1,1         ,1         ,"{CCL} {PNP} {TSE} {WH0} {S} {WS1}",0.0035,<-4> [SBL] ,0.016,<0>  ,"","","","",0.04,<0>  ,1.95,<0>  ,
"grblrnut  ","P",05/25/2017 7:12,1,1,2         ,1         ,"",0.0035,<-4> [SBL] ,0.046,<0>  ,"","","","",0.104,<0>  ,1.78,<0>  ,
"grblrnut  ","P",05/25/2017 7:14,1,1,2         ,2         ,"",0.0035,<-4> [SBL] ,0.046,<0>  ,"","","","",0.107,<0>  ,2.04,<0>  ,
"grblrnut  ","P",05/25/2017 7:16,1,1,2         ,3         ,"",0.0035,<-4> [SBL] ,0.045,<0>  ,"","","","",0.107,<0>  ,1.52,<0>  ,
"grblrnut  ","P",05/25/2017 9:20,1,1,2         ,1         ,"",0.0060,<0>  ,0.027,<0>  ,"","","","",0.108,<0>  ,1.68,<0>  ,
"grblrnut  ","P",05/25/2017 11:24,1,1,2         ,1         ,"",0.025,<0>  ,0.196,<0>  ,"","","","",0.12,<0>  ,1.24,<0>  ,
