"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"wellmnut  ","P",01/31/2018 8:45,0,1,1         ,1         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",01/31/2018 8:46,0,1,1         ,2         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",02/28/2018 11:03,0,1,1         ,1         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",02/28/2018 11:04,0,1,1         ,2         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",03/21/2018 8:03,0,1,1         ,1         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",03/21/2018 8:04,0,1,1         ,2         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",04/24/2018 8:45,0,1,1         ,1         ,"",0.0040,<0>  ,0.01,<0>  ,"","","","",0.069,<1> [SRD] ,0.11,<-4> [SBL] ,
"wellmnut  ","P",04/24/2018 8:46,0,1,1         ,2         ,"",0.0030,<0>  ,0.015,<0>  ,"","","","",0.039,<1> [SRD] ,0.2,<0>  ,
"wellmnut  ","P",05/16/2018 8:45,0,1,1         ,1         ,"",0.0040,<0>  ,0.035,<0>  ,"","","","",0.092,<0>  ,0.3,<0>  ,
"wellmnut  ","P",05/16/2018 8:46,0,1,1         ,2         ,"",0.0060,<0>  ,0.035,<0>  ,"","","","",0.093,<0>  ,0.2,<0>  ,
"wellmnut  ","P",06/19/2018 10:20,0,1,1         ,1         ,"",0.0040,<0>  ,0.032,<1> [SRD] ,"","","","",0.091,<1> [SRD] ,0.8,<0>  ,
"wellmnut  ","P",06/19/2018 10:21,0,1,1         ,2         ,"",0.0020,<0>  ,0.013,<1> [SRD] ,"","","","",0.198,<1> [SRD] ,0.7,<0>  ,
"wellmnut  ","P",07/17/2018 8:30,0,1,1         ,1         ,"",0.01,<0>  ,0.045,<0>  ,"","","","",0.026,<0>  ,0.5,<0>  ,
"wellmnut  ","P",07/17/2018 8:31,0,1,1         ,2         ,"",0.01,<0>  ,0.045,<0>  ,"","","","",0.028,<0>  ,0.6,<0>  ,
"wellmnut  ","P",08/21/2018 8:45,0,1,1         ,1         ,"",0.013,<0>  ,0.026,<0>  ,"","","","",0.05,<1> [SRD] ,0.6,<0>  ,
"wellmnut  ","P",08/21/2018 8:46,0,1,1         ,2         ,"",0.01,<0>  ,0.019,<0>  ,"","","","",0.026,<1> [SRD] ,0.4,<0>  ,
"wellmnut  ","P",09/24/2018 8:50,0,1,1         ,1         ,"",0.014,<0>  ,0.024,<0>  ,"","","","",0.044,<0>  ,1.2,<0>  ,
"wellmnut  ","P",09/24/2018 8:51,0,1,1         ,2         ,"",0.014,<0>  ,0.021,<0>  ,"","","","",0.041,<0>  ,1.8,<0>  ,
"wellmnut  ","P",10/16/2018 9:52,0,1,1         ,1         ,"",0.0050,<0>  ,0.047,<0>  ,"","","","",0.059,<0>  ,0.3,<1> [SRD] ,
"wellmnut  ","P",10/16/2018 9:53,0,1,1         ,2         ,"",0.0040,<0>  ,0.048,<0>  ,"","","","",0.053,<0>  ,0.11,<-4> [SBL] ,
"wellmnut  ","P",11/29/2018 10:00,0,1,1         ,1         ,"",0.0020,<0>  ,0.013,<0>  ,"","","","",0.132,<0>  ,0.11,<-4> [SBL] ,
"wellmnut  ","P",11/29/2018 10:01,0,1,1         ,2         ,"",0.0020,<0>  ,0.0080,<0>  ,"","","","",0.121,<0>  ,0.11,<-4> [SBL] ,
"wellmnut  ","P",12/18/2018 8:02,0,1,1         ,1         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",12/18/2018 8:03,0,1,1         ,2         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,

