"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"narpcnut  ","P",01/13/2014 11:00,1,1,1         ,1         ,"",0.028,<1> (CHB) ,0.065,<1> (CHB) ,0.0050,<1> (CHB) ,0.14,<1> (CHB) ,0.145,<1> (CHB) ,0.77,<0>  ,
"narpcnut  ","P",01/13/2014 11:03,1,1,1         ,2         ,"",0.027,<1> (CHB) ,0.046,<1> (CHB) ,0.0050,<1> (CHB) ,0.138,<1> (CHB) ,0.143,<1> (CHB) ,1.09,<0>  ,
"narpcnut  ","P",01/29/2014 9:52,1,1,2         ,1         ,"",0.0070,<1> (CHB) ,0.02,<1> (CHB) ,0.0030,<1> (CHB) ,0.046,<1> (CHB) ,0.049,<1> (CHB) ,10.66,<0>  ,
"narpcnut  ","P",01/29/2014 12:07,1,1,2         ,1         ,"",0.0080,<1> (CHB) ,0.023,<1> (CHB) ,0.0040,<1> (CHB) ,0.073,<1> (CHB) ,0.077,<1> (CHB) ,7.14,<0>  ,
"narpcnut  ","P",01/29/2014 14:22,1,1,2         ,1         ,"",0.017,<1> [GQS] (CHB) ,0.015,<1> (CHB) ,0.0030,<1> (CHB) ,0.053,<1> (CHB) ,0.056,<1> (CHB) ,9.82,<0>  ,
"narpcnut  ","P",01/29/2014 16:37,1,1,2         ,1         ,"",0.0050,<1> (CHB) ,0.011,<1> (CHB) ,0.0030,<1> (CHB) ,0.039,<1> (CHB) ,0.042,<1> (CHB) ,10.18,<0>  ,
"narpcnut  ","P",01/29/2014 18:52,1,1,2         ,1         ,"",0.0020,<1> (CHB) ,0.016,<1> (CHB) ,0.0016,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0047,<-4> [SBL] (CHB) ,16.77,<0>  ,
"narpcnut  ","P",01/29/2014 21:07,1,1,2         ,1         ,"",0.0060,<1> (CHB) ,0.015,<1> (CHB) ,0.0016,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0047,<-4> [SBL] (CHB) ,10.42,<0>  ,
"narpcnut  ","P",01/29/2014 23:22,1,1,2         ,1         ,"",0.0030,<1> (CHB) ,0.012,<1> (CHB) ,0.0016,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0047,<-4> [SBL] (CHB) ,19.05,<0>  ,
"narpcnut  ","P",01/30/2014 1:37,1,1,2         ,1         ,"",0.0020,<1> (CHB) ,0.01,<1> (CHB) ,0.0016,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0047,<-4> [SBL] (CHB) ,17.13,<0>  ,
"narpcnut  ","P",01/30/2014 3:52,1,1,2         ,1         ,"",0.0020,<1> (CHB) ,0.011,<1> (CHB) ,0.0016,<-4> [SBL] (CHB) ,"",<-4> [SCB] ,0.0090,<1> (CHB) ,11.38,<0>  ,
"narpcnut  ","P",01/30/2014 6:07,1,1,2         ,1         ,"",0.0020,<1> (CHB) ,0.0090,<1> (CHB) ,0.0016,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0047,<-4> [SBL] (CHB) ,8.98,<0>  ,
"narpcnut  ","P",01/30/2014 8:22,1,1,2         ,1         ,"",0.0040,<1> (CHB) ,0.01,<1> (CHB) ,0.0016,<-4> [SBL] (CHB) ,"",<-4> [SCB] ,0.0060,<1> (CHB) ,12.22,<0>  ,
"narpcnut  ","P",01/30/2014 10:37,1,1,2         ,1         ,"",0.0070,<1> (CHB) ,0.013,<1> (CHB) ,0.0020,<1> (CHB) ,0.0080,<1> (CHB) ,0.01,<1> (CHB) ,7.67,<0>  ,
"narpcnut  ","P",02/17/2014 12:43,1,1,1         ,1         ,"",0.0060,<0>  ,0.011,<1> (CHB) ,0.0016,<-4> [SBL] ,"",<-4> [SCB] ,0.0047,<-4> [SBL] ,3.45,<0>  ,
