"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"nartsnut  ","P",01/08/2009 10:57,1,1,1         ,1         ,"{CHB}",0.024,<1> (CHB) ,0.034,<1> (CHB) ,0.0040,<1> (CHB) ,0.1,<1> (CHB) ,0.104,<1> (CHB) ,0.24,<5> (CSM) ,
"nartsnut  ","P",01/08/2009 11:00,1,1,1         ,2         ,"{CHB}",0.022,<1> (CHB) ,0.025,<1> (CHB) ,0.0040,<1> (CHB) ,0.101,<1> (CHB) ,0.105,<1> (CHB) ,0.28,<5> (CSM) ,
"nartsnut  ","P",02/05/2009 9:12,1,1,1         ,1         ,"{CHB}",0.015,<1> (CHB) ,0.0080,<1> (CHB) ,0.0030,<1> (CHB) ,0.078,<1> (CHB) ,0.081,<1> (CHB) ,0.58,<5> (CSM) ,
"nartsnut  ","P",02/05/2009 9:15,1,1,1         ,2         ,"{CHB}",0.011,<1> (CHB) ,0.0010,<1> (CHB) ,0.0030,<1> (CHB) ,0.076,<1> (CHB) ,0.079,<1> (CHB) ,0.71,<5> (CSM) ,
"nartsnut  ","P",03/09/2009 11:17,1,1,1         ,1         ,"{CHB}",0.0020,<1> (CHB) ,0.0060,<1> (CHB) ,0.0010,<1> (CHB) ,0.0020,<1> (CHB) ,0.0030,<1> (CHB) ,1.98,<5> (CSM) ,
"nartsnut  ","P",03/09/2009 11:20,1,1,1         ,2         ,"{CHB}",0.0040,<1> (CHB) ,0.0060,<1> (CHB) ,0.0010,<1> (CHB) ,0.0020,<1> (CHB) ,0.0030,<1> (CHB) ,4.49,<5> (CSM) ,
"nartsnut  ","P",04/07/2009 11:55,1,1,1         ,1         ,"{CHB}",0.0060,<1> (CHB) ,0.0040,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0020,<1> (CHB) ,3.49,<5> (CSM) ,
"nartsnut  ","P",04/07/2009 12:00,1,1,1         ,2         ,"{CHB}",0.0050,<1> (CHB) ,0.0030,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,3.35,<5> (CSM) ,
"nartsnut  ","P",05/06/2009 8:52,1,1,1         ,1         ,"{CHB}",0.0070,<1> (CHB) ,0.0040,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0020,<1> (CHB) ,1.64,<5> (CSM) ,
"nartsnut  ","P",05/06/2009 8:55,1,1,1         ,2         ,"{CHB}",0.0070,<1> (CHB) ,0.0060,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0020,<1> (CHB) ,1.72,<5> (CSM) ,
"nartsnut  ","P",06/08/2009 10:03,1,1,1         ,1         ,"{CHB}",0.0070,<1> (CHB) ,0.0020,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,0.68,<1> (CHB) ,
"nartsnut  ","P",06/08/2009 10:06,1,1,1         ,2         ,"{CHB}",0.0060,<1> (CHB) ,0.0020,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,1.7,<1> (CHB) ,
"nartsnut  ","P",07/09/2009 13:03,1,1,1         ,1         ,"{CHB}",0.013,<1> (CHB) ,0.013,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,3.11,<1> (CHB) ,
"nartsnut  ","P",07/09/2009 13:06,1,1,1         ,2         ,"{CHB}",0.014,<1> (CHB) ,0.0080,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,2.82,<1> (CHB) ,
"nartsnut  ","P",08/06/2009 11:38,1,1,1         ,1         ,"{CHB}",0.0080,<1> (CHB) ,0.0020,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,5.2,<1> (CHB) ,
"nartsnut  ","P",08/06/2009 11:40,1,1,1         ,2         ,"{CHB}",0.0090,<1> (CHB) ,0.0050,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,5.22,<1> (CHB) ,
"nartsnut  ","P",09/03/2009 10:17,1,1,1         ,1         ,"{CHB}",0.026,<1> (CHB) ,0.0020,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,4.97,<1> (CHB) ,
"nartsnut  ","P",09/03/2009 10:20,1,1,1         ,2         ,"{CHB}",0.028,<1> (CHB) ,0.0020,<1> (CHB) ,2.8E-4,<-4> [SBL] (CHB) ,"",<-4> [SCB] (CHB) ,0.0010,<1> (CHB) ,3.15,<1> (CHB) ,
"nartsnut  ","P",10/17/2009 11:50,1,1,1         ,1         ,"{CHB}",0.035,<1> (CHB) ,0.043,<1> (CHB) ,0.0080,<1> (CHB) ,0.065,<1> (CHB) ,0.073,<1> (CHB) ,1.06,<1> (CHB) ,
"nartsnut  ","P",10/17/2009 11:52,1,1,1         ,2         ,"{CHB}",0.035,<1> (CHB) ,0.033,<1> (CHB) ,0.0080,<1> (CHB) ,0.064,<1> (CHB) ,0.072,<1> (CHB) ,1.11,<1> (CHB) ,
"nartsnut  ","P",11/04/2009 13:18,1,1,1         ,1         ,"{CHB}",0.038,<1> (CHB) ,0.084,<1> (CHB) ,0.0080,<1> (CHB) ,0.073,<1> (CHB) ,0.081,<1> (CHB) ,0.9,<1> (CHB) ,
"nartsnut  ","P",11/04/2009 13:20,1,1,1         ,2         ,"{CHB}",0.036,<1> (CHB) ,0.09,<1> (CHB) ,0.0080,<1> (CHB) ,0.073,<1> (CHB) ,0.081,<1> (CHB) ,1.32,<1> (CHB) ,
