"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"wellmnut  ","P",01/26/2019 11:19,0,1,1         ,1         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",01/26/2019 11:20,0,1,1         ,2         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",02/27/2019 10:39,0,1,1         ,1         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",02/27/2019 10:40,0,1,1         ,2         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",03/28/2019 10:09,0,1,1         ,1         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",03/28/2019 10:10,0,1,1         ,2         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",04/24/2019 8:30,0,1,1         ,1         ,"",0.0020,<0>  ,0.0070,<0>  ,"","","","",0.102,<0>  ,0.21,<1> [SRD] ,
"wellmnut  ","P",04/24/2019 8:31,0,1,1         ,2         ,"",0.0020,<0>  ,0.0090,<0>  ,"","","","",0.098,<0>  ,0.13,<1> [SRD] ,
"wellmnut  ","P",05/22/2019 8:10,0,1,1         ,1         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,0.78,<0>  ,
"wellmnut  ","P",05/22/2019 8:11,0,1,1         ,2         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,0.79,<0>  ,
"wellmnut  ","P",06/19/2019 9:00,0,1,1         ,1         ,"",0.0020,<-4> [SBL] ,0.033,<0>  ,"","","","",0.114,<0>  ,0.81,<0>  ,
"wellmnut  ","P",06/19/2019 9:01,0,1,1         ,2         ,"",0.0020,<-4> [SBL] ,0.035,<0>  ,"","","","",0.119,<0>  ,0.92,<0>  ,
"wellmnut  ","P",07/16/2019 8:44,0,1,1         ,1         ,"",0.0030,<0>  ,0.0060,<-4> [SBL] ,"","","","",0.055,<-4> [SBL] ,0.43,<0>  ,
"wellmnut  ","P",07/16/2019 8:45,0,1,1         ,2         ,"",0.0020,<0>  ,0.0060,<-4> [SBL] ,"","","","",0.055,<-4> [SBL] ,0.6,<0>  ,
"wellmnut  ","P",08/21/2019 8:04,0,1,1         ,1         ,"",0.01,<0>  ,0.117,<0>  ,"","","","",0.073,<0>  ,1.42,<0>  ,
"wellmnut  ","P",08/21/2019 8:05,0,1,1         ,2         ,"",0.011,<0>  ,0.116,<0>  ,"","","","",0.072,<0>  ,1.99,<0>  ,
"wellmnut  ","P",09/17/2019 9:45,0,1,1         ,1         ,"",0.0040,<0>  ,0.053,<0>  ,"","","","",0.082,<0>  ,1.17,<0>  ,
"wellmnut  ","P",09/17/2019 9:46,0,1,1         ,2         ,"",0.0040,<0>  ,0.059,<0>  ,"","","","",0.079,<0>  ,0.82,<0>  ,
"wellmnut  ","P",10/29/2019 9:04,0,1,1         ,1         ,"",0.0090,<0>  ,0.013,<0>  ,"","","","",0.055,<-4> [SBL] ,0.25,<0>  ,
"wellmnut  ","P",10/29/2019 9:05,0,1,1         ,2         ,"",0.01,<0>  ,0.013,<0>  ,"","","","",0.055,<-4> [SBL] ,0.2,<0>  ,
"wellmnut  ","P",11/21/2019 10:34,0,1,1         ,1         ,"",0.0030,<0>  ,0.017,<0>  ,"","","","",0.145,<0>  ,0.84,<0>  ,
"wellmnut  ","P",11/21/2019 10:35,0,1,1         ,2         ,"",0.0030,<0>  ,0.014,<0>  ,"","","","",0.138,<0>  ,0.76,<0>  ,
"wellmnut  ","P",12/12/2019 10:50,0,1,1         ,1         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,
"wellmnut  ","P",12/12/2019 10:51,0,1,1         ,2         ,"","",<0>  ,"",<0>  ,"","","","","",<0>  ,"",<0>  ,

