"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"grblrnut  ","P",05/11/2020 10:31,0,1,1         ,1         ,"{CPB} {PNP} {TSE} {WH0} {SE} {WS1}",0.0050,<0>  ,0.011,<1> (CHB) ,"","","","",0.123,<1> (CHB) ,2.0,<0>  ,
"grblrnut  ","P",05/31/2020 12:21,0,1,2         ,1         ,"",0.023,<0>  ,0.098,<1> (CHB) ,"","","","",0.049,<1> (CHB) ,3.6,<0>  ,
"grblrnut  ","P",05/31/2020 14:36,0,1,2         ,1         ,"",0.031,<0>  ,0.075,<1> (CHB) ,"","","","",0.127,<1> (CHB) ,4.4,<0>  ,
"grblrnut  ","P",05/31/2020 16:51,0,1,2         ,1         ,"",0.066,<0>  ,0.083,<1> (CHB) ,"","","","",0.068,<1> (CHB) ,3.1,<0>  ,
"grblrnut  ","P",05/31/2020 19:06,0,1,2         ,1         ,"",0.036,<0>  ,0.085,<1> (CHB) ,"","","","",0.063,<1> (CHB) ,2.6,<0>  ,
"grblrnut  ","P",05/31/2020 21:21,0,1,2         ,1         ,"",0.041,<0>  ,0.086,<1> (CHB) ,"","","","",0.058,<1> (CHB) ,3.7,<0>  ,
"grblrnut  ","P",05/31/2020 23:36,0,1,2         ,1         ,"",0.042,<0>  ,0.094,<1> (CHB) ,"","","","",0.023,<1> (CHB) ,3.6,<0>  ,
"grblrnut  ","P",06/01/2020 1:51,0,1,2         ,1         ,"",0.035,<0>  ,0.107,<1> (CHB) ,"","","","",0.069,<1> (CHB) ,3.0,<0>  ,
"grblrnut  ","P",06/01/2020 4:06,0,1,2         ,1         ,"",0.034,<0>  ,0.113,<1> (CHB) ,"","","","",0.098,<1> (CHB) ,2.4,<0>  ,
"grblrnut  ","P",06/01/2020 6:21,0,1,2         ,1         ,"",0.039,<0>  ,0.093,<1> (CHB) ,"","","","",0.068,<1> (CHB) ,2.9,<0>  ,
"grblrnut  ","P",06/01/2020 8:36,0,1,2         ,1         ,"",0.027,<0>  ,0.099,<1> (CHB) ,"","","","",0.069,<1> (CHB) ,3.8,<0>  ,
"grblrnut  ","P",06/01/2020 10:51,0,1,2         ,1         ,"",0.028,<0>  ,0.104,<1> (CHB) ,"","","","",0.044,<1> (CHB) ,4.2,<0>  ,
"grblrnut  ","P",06/01/2020 13:06,0,1,2         ,1         ,"",0.024,<0>  ,0.106,<1> (CHB) ,"","","","",0.053,<1> (CHB) ,3.7,<0>  ,
"grblrnut  ","P",06/09/2020 10:26,0,1,1         ,1         ,"{COC} {PNP} {TSL} {WH0} {SW} {WS1}",0.014,<1> (CHB) ,0.057,<0>  ,"","","","",0.145,<1> (CHB) ,3.8,<0>  ,
"grblrnut  ","P",06/09/2020 10:27,0,1,1         ,2         ,"{COC} {PNP} {TSL} {WH0} {SW} {WS1}",0.011,<1> (CHB) ,0.05,<0>  ,"","","","",0.15,<1> (CHB) ,3.3,<0>  ,
"grblrnut  ","P",06/09/2020 10:28,0,1,1         ,3         ,"{COC} {PNP} {TSL} {WH0} {SW} {WS1}",0.012,<1> (CHB) ,0.062,<0>  ,"","","","",0.135,<1> (CHB) ,4.1,<0>  ,
"grblrnut  ","P",06/15/2020 10:01,0,1,2         ,1         ,"",0.041,<1> (CHB) ,0.134,<0>  ,"","","","",0.068,<1> (CHB) ,3.4,<1> (CHB) ,
"grblrnut  ","P",06/15/2020 10:03,0,1,2         ,2         ,"",0.048,<1> (CHB) ,0.138,<0>  ,"","","","",0.024,<1> (CHB) ,3.4,<1> (CHB) ,
"grblrnut  ","P",06/15/2020 10:05,0,1,2         ,3         ,"",0.044,<1> (CHB) ,0.142,<0>  ,"","","","",0.077,<1> (CHB) ,3.5,<1> (CHB) ,
"grblrnut  ","P",06/15/2020 12:20,0,1,2         ,1         ,"",0.042,<1> (CHB) ,0.144,<0>  ,"","","","",0.079,<1> (CHB) ,3.4,<1> (CHB) ,
"grblrnut  ","P",06/15/2020 14:35,0,1,2         ,1         ,"",0.041,<1> (CHB) ,0.138,<0>  ,"","","","",0.071,<1> (CHB) ,3.2,<1> (CHB) ,
"grblrnut  ","P",06/15/2020 16:50,0,1,2         ,1         ,"",0.049,<1> (CHB) ,0.113,<0>  ,"","","","",0.083,<1> (CHB) ,3.3,<1> (CHB) ,
"grblrnut  ","P",06/15/2020 19:05,0,1,2         ,1         ,"",0.047,<1> (CHB) ,0.113,<0>  ,"","","","",0.073,<1> (CHB) ,3.2,<1> (CHB) ,
"grblrnut  ","P",06/15/2020 21:20,0,1,2         ,1         ,"",0.044,<1> (CHB) ,0.124,<0>  ,"","","","",0.086,<1> (CHB) ,3.5,<1> (CHB) ,
"grblrnut  ","P",06/15/2020 23:35,0,1,2         ,1         ,"",0.047,<1> (CHB) ,0.106,<0>  ,"","","","",0.076,<1> (CHB) ,3.9,<1> (CHB) ,
"grblrnut  ","P",06/16/2020 1:50,0,1,2         ,1         ,"",0.048,<1> (CHB) ,0.118,<0>  ,"","","","",0.082,<1> (CHB) ,2.6,<1> (CHB) ,
"grblrnut  ","P",06/16/2020 4:05,0,1,2         ,1         ,"",0.055,<1> (CHB) ,0.13,<0>  ,"","","","",0.078,<1> (CHB) ,3.0,<1> (CHB) ,
"grblrnut  ","P",06/16/2020 6:20,0,1,2         ,1         ,"",0.048,<1> (CHB) ,0.124,<0>  ,"","","","",0.084,<1> (CHB) ,3.8,<1> (CHB) ,
