"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"wqbslnut  ","P",01/09/2018 10:55,0,1,1         ,1         ,"{CIP}","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbslnut  ","P",01/09/2018 11:00,0,1,1         ,2         ,"{CIP}","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbslnut  ","P",02/06/2018 10:14,0,1,1         ,1         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbslnut  ","P",02/06/2018 10:19,0,1,1         ,2         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbslnut  ","P",03/07/2018 9:47,0,1,1         ,1         ,"{CSM}","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbslnut  ","P",03/07/2018 9:52,0,1,1         ,2         ,"{CSM}","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbslnut  ","P",04/09/2018 12:20,0,1,1         ,1         ,"",0.0070,<0>  ,0.01,<0>  ,"","","","",0.0070,<1> (CHB) ,5.0,<0>  ,
"wqbslnut  ","P",04/09/2018 12:22,0,1,1         ,2         ,"",0.0090,<0>  ,0.01,<0>  ,"","","","",0.0040,<1> (CHB) ,4.9,<0>  ,
"wqbslnut  ","P",05/22/2018 11:40,0,1,1         ,1         ,"",0.0027,<-4> [SBL] ,0.047,<0>  ,"","","","",0.0030,<1> (CHB) ,4.2,<0>  ,
"wqbslnut  ","P",05/22/2018 11:45,0,1,1         ,2         ,"",0.0027,<-4> [SBL] ,0.075,<0>  ,"","","","",0.0020,<1> (CHB) ,3.9,<0>  ,
"wqbslnut  ","P",06/20/2018 11:40,0,1,1         ,1         ,"",0.0080,<0>  ,0.024,<0>  ,"","","","",1.0E-4,<-4> [SBL] (CHB) ,4.3,<0>  ,
"wqbslnut  ","P",06/20/2018 11:42,0,1,1         ,2         ,"",0.0030,<0>  ,0.014,<0>  ,"","","","",1.0E-4,<-4> [SBL] (CHB) ,4.2,<0>  ,
"wqbslnut  ","P",07/17/2018 9:00,0,1,1         ,1         ,"",0.018,<0>  ,0.0080,<0>  ,"","","","",1.0E-4,<-4> [SBL] ,3.6,<0>  ,
"wqbslnut  ","P",07/17/2018 9:03,0,1,1         ,2         ,"",0.018,<0>  ,0.011,<0>  ,"","","","",1.0E-4,<-4> [SBL] ,3.6,<0>  ,
"wqbslnut  ","P",08/07/2018 13:18,0,1,1         ,1         ,"",0.037,<0>  ,0.036,<0>  ,"","","","",1.0E-4,<-4> [SBL] (CHB) ,9.5,<0>  ,
"wqbslnut  ","P",08/07/2018 13:22,0,1,1         ,2         ,"",0.04,<0>  ,0.015,<0>  ,"","","","",1.0E-4,<-4> [SBL] (CHB) ,9.4,<0>  ,
"wqbslnut  ","P",09/19/2018 13:09,0,1,1         ,1         ,"",0.015,<0>  ,0.0080,<0>  ,"","","","",1.0E-4,<-4> [SBL] ,12.0,<0>  ,
"wqbslnut  ","P",09/19/2018 13:11,0,1,1         ,2         ,"",0.015,<0>  ,0.014,<0>  ,"","","","",1.0E-4,<-4> [SBL] ,12.1,<0>  ,
"wqbslnut  ","P",10/16/2018 10:52,0,1,1         ,1         ,"",0.0080,<0>  ,0.055,<0>  ,"","","","",1.0E-4,<-4> [SBL] (CHB) ,6.0,<0>  ,
"wqbslnut  ","P",10/16/2018 10:57,0,1,1         ,2         ,"",0.0090,<0>  ,0.049,<0>  ,"","","","",1.0E-4,<-4> [SBL] (CHB) ,5.9,<0>  ,
"wqbslnut  ","P",11/20/2018 14:55,0,1,1         ,1         ,"",0.018,<0>  ,0.013,<0>  ,"","","","",0.0050,<1> (CHB) ,2.6,<0>  ,
"wqbslnut  ","P",11/20/2018 14:57,0,1,1         ,2         ,"",0.018,<0>  ,0.013,<0>  ,"","","","",0.0050,<1> (CHB) ,2.1,<0>  ,
"wqbslnut  ","P",12/03/2018 14:16,0,1,1         ,1         ,"",0.0030,<0>  ,0.01,<0>  ,"","","","",0.0030,<1> (CHB) ,2.1,<0>  ,
"wqbslnut  ","P",12/03/2018 14:19,0,1,1         ,2         ,"",0.0040,<0>  ,0.01,<0>  ,"","","","",0.0030,<1> (CHB) ,1.9,<0>  ,

