"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"wqbmpnut  ","P",01/05/2016 12:00,1,1,1         ,1         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbmpnut  ","P",01/05/2016 12:05,1,1,1         ,2         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbmpnut  ","P",02/02/2016 10:00,1,1,1         ,1         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbmpnut  ","P",02/02/2016 10:05,1,1,1         ,2         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbmpnut  ","P",03/01/2016 9:00,1,1,1         ,1         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbmpnut  ","P",03/01/2016 9:05,1,1,1         ,2         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbmpnut  ","P",04/13/2016 8:00,1,1,1         ,1         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbmpnut  ","P",04/13/2016 8:05,1,1,1         ,2         ,"","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,"","","","","",<-2> [GDM] (CSM) ,"",<-2> [GDM] (CSM) ,
"wqbmpnut  ","P",05/11/2016 7:32,1,1,1         ,1         ,"",0.0070,<0>  ,0.025,<0>  ,"","","","",0.017,<0>  ,1.4,<0>  ,
"wqbmpnut  ","P",05/11/2016 7:38,1,1,1         ,2         ,"",0.0070,<0>  ,0.026,<0>  ,"","","","",0.0030,<0>  ,1.5,<0>  ,
"wqbmpnut  ","P",06/14/2016 10:36,1,1,1         ,1         ,"",0.0080,<0>  ,0.022,<0>  ,"","","","",0.011,<1> (CHB) ,3.6,<0>  ,
"wqbmpnut  ","P",06/14/2016 10:40,1,1,1         ,2         ,"",0.0080,<0>  ,0.0080,<0>  ,"","","","",0.0020,<1> (CHB) ,3.6,<0>  ,
"wqbmpnut  ","P",07/12/2016 9:11,1,1,1         ,1         ,"",0.018,<0>  ,0.0070,<0>  ,"","","","",0.0030,<1> (CHB) ,4.5,<0>  ,
"wqbmpnut  ","P",07/12/2016 9:20,1,1,1         ,2         ,"",0.02,<0>  ,0.0060,<0>  ,"","","","",0.0010,<-4> [SBL] (CHB) ,5.3,<0>  ,
"wqbmpnut  ","P",08/09/2016 7:53,1,1,1         ,1         ,"",0.011,<0>  ,0.0010,<-4> [SBL] ,"","","","",0.0050,<1> (CHB) ,7.8,<0>  ,
"wqbmpnut  ","P",08/09/2016 7:58,1,1,1         ,2         ,"",0.011,<0>  ,0.0030,<0>  ,"","","","",0.017,<1> (CHB) ,8.0,<0>  ,
"wqbmpnut  ","P",09/07/2016 7:53,1,1,1         ,1         ,"",0.0090,<0>  ,0.013,<0>  ,"","","","",0.018,<1> (CHB) ,5.9,<0>  ,
"wqbmpnut  ","P",09/07/2016 7:56,1,1,1         ,2         ,"",0.0080,<0>  ,0.01,<0>  ,"","","","",0.0050,<1> (CHB) ,5.9,<0>  ,
"wqbmpnut  ","P",10/11/2016 10:13,1,1,1         ,1         ,"",0.012,<0>  ,0.026,<0>  ,"","","","",0.011,<1> (CHB) ,3.2,<0>  ,
"wqbmpnut  ","P",10/11/2016 10:20,1,1,1         ,2         ,"",0.011,<0>  ,0.024,<0>  ,"","","","",0.012,<1> (CHB) ,3.2,<0>  ,
"wqbmpnut  ","P",11/08/2016 9:25,1,1,1         ,1         ,"",0.011,<0>  ,0.018,<0>  ,"","","","",0.01,<0>  ,1.4,<0>  ,
"wqbmpnut  ","P",11/08/2016 9:31,1,1,1         ,2         ,"",0.011,<0>  ,0.016,<0>  ,"","","","",0.0080,<0>  ,1.3,<0>  ,
"wqbmpnut  ","P",12/07/2016 8:50,1,1,1         ,1         ,"",0.012,<0>  ,0.017,<0>  ,"","","","",0.013,<0>  ,1.9,<0>  ,
"wqbmpnut  ","P",12/07/2016 8:56,1,1,1         ,2         ,"",0.012,<0>  ,0.0070,<0>  ,"","","","",0.012,<0>  ,1.7,<0>  ,

